source,model,date,tc,td,idle,realized,predicted,oracle,capture_daily
holdout_rmse_v2,xgboost_temporal,2025-12-27,57,69,False,2382.340542332592,4500.866392394528,7411.580496026182,0.3214348874184009
holdout_rmse_v2,xgboost_temporal,2025-12-28,53,73,False,11698.306503702092,21926.947005093098,11889.188213940359,0.9839449332617635
holdout_rmse_v2,xgboost_temporal,2025-12-29,53,88,False,11101.136254583509,23305.508829653263,12388.222994463616,0.8961040061633282
holdout_rmse_v2,xgboost_temporal,2025-12-30,45,70,False,1972.4443391287734,18502.783119678497,31559.10942606037,0.06250000000000001
holdout_rmse_v2,xgboost_temporal,2025-12-31,50,67,False,3499.4980210349167,12364.380478858948,22576.10161322132,0.15500895951785998
holdout_rmse_v2,ridge_contextual_a1,2025-11-03,51,82,False,5376.501505044559,18774.41018819809,13361.719716678786,0.40238095238095234
holdout_rmse_v2,ridge_contextual_a1,2025-11-04,52,68,False,7291.869031450253,8713.046133518219,7323.682649823298,0.9956560626812779
holdout_rmse_v2,ridge_contextual_a1,2025-11-05,0,24,False,5503.7559785367375,7167.7006483078,5662.824070401962,0.9719101123595505
holdout_rmse_v2,ridge_contextual_a1,2025-11-06,25,40,False,-135.6373619334761,3431.1667680740356,922.5949328182957,-0.14701724137931046
holdout_rmse_v2,ridge_contextual_a1,2025-11-07,56,70,False,3767.6518289394767,3780.413746833801,6793.7950222018635,0.5545724910196633
holdout_rmse_v2,ridge_contextual_a1,2025-11-08,53,75,False,7195.909614351636,10249.277174472809,8037.637510627493,0.8952767034886917
holdout_rmse_v2,ridge_contextual_a1,2025-11-09,49,70,False,12447.91488661696,17532.835006713867,12573.171464875311,0.9900377897010098
holdout_rmse_v2,ridge_contextual_a1,2025-11-10,50,71,False,10636.110232101038,14391.86954498291,11155.171685390125,0.9534689856930755
holdout_rmse_v2,ridge_contextual_a1,2025-11-11,53,65,False,6184.742386620946,4116.419017314911,7485.846206756217,0.8261914840087172
holdout_rmse_v2,ridge_contextual_a1,2025-11-12,32,73,False,9493.066012128567,16633.479595184326,10483.503486127383,0.9055241909053169
holdout_rmse_v2,ridge_contextual_a1,2025-11-13,52,67,False,9442.316928099885,6883.414626121521,9537.757783219018,0.9899933656013937
holdout_rmse_v2,ridge_contextual_a1,2025-11-14,50,67,False,3456.015167442642,9458.743810653687,3791.572488594169,0.9114991676511651
holdout_rmse_v2,ridge_contextual_a1,2025-11-15,52,75,False,8207.18182702296,10939.41879272461,8345.596517840402,0.9834146438158671
holdout_rmse_v2,ridge_contextual_a1,2025-11-16,53,73,False,8914.175868127131,7969.665884971619,9645.889090707162,0.9241424802110816
holdout_rmse_v2,ridge_contextual_a1,2025-11-17,54,67,False,4819.763183516276,6710.76112985611,7342.5831204987235,0.6564124783362217
holdout_rmse_v2,ridge_contextual_a1,2025-11-18,33,69,False,8858.123453915665,13769.54174041748,10104.393321423157,0.8766605942718825
holdout_rmse_v2,ridge_contextual_a1,2025-11-19,51,88,False,8716.931434214255,15011.501908302307,10200.934927737997,0.8545227957989914
holdout_rmse_v2,ridge_contextual_a1,2025-11-20,53,67,False,8271.540776991627,6575.272262096405,8685.117815841211,0.9523809523809521
holdout_rmse_v2,ridge_contextual_a1,2025-11-21,50,67,False,7103.440151188545,9472.493767738342,7103.440151188545,1.0
holdout_rmse_v2,ridge_contextual_a1,2025-11-22,53,69,False,5803.643870768406,6641.7577266693115,6264.524578776868,0.9264300583048477
holdout_rmse_v2,ridge_contextual_a1,2025-11-23,47,68,False,4642.275006613059,8450.287580490112,6269.694291762487,0.7404308393014262
holdout_rmse_v2,ridge_contextual_a1,2025-11-24,52,70,False,9056.153684202356,12005.984902381897,10017.17946801529,0.9040622375907833
holdout_rmse_v2,ridge_contextual_a1,2025-11-25,52,69,False,93.46522941816815,7363.033354282379,1565.2300239538,0.059713414634146394
holdout_rmse_v2,ridge_contextual_a1,2025-11-26,59,86,False,6342.47748787634,5713.481962680817,7918.575043866373,0.8009619726707197
holdout_rmse_v2,ridge_contextual_a1,2025-11-27,51,69,False,2810.892251350366,9334.165453910828,3235.7981197025892,0.868685915303246
holdout_rmse_v2,ridge_contextual_a1,2025-11-28,54,67,False,1423.2108501746914,4171.941339969635,6405.093051558167,0.2221998710586206
holdout_rmse_v2,ridge_contextual_a1,2025-11-29,0,24,False,3167.3447570493086,6889.10973072052,5801.283300285127,0.5459731223423682
holdout_rmse_v2,ridge_contextual_a1,2025-11-30,17,88,False,10816.630246835208,16235.60082912445,10816.630246835208,1.0
holdout_rmse_v2,ridge_contextual_a1,2025-12-01,0,23,False,734.0992439580064,5656.433582305908,7602.92350373086,0.09655486387542551
holdout_rmse_v2,ridge_contextual_a1,2025-12-02,54,73,False,7049.89783146671,6006.097793579102,7113.5250682128,0.9910554561717352
holdout_rmse_v2,ridge_contextual_a1,2025-12-03,52,88,False,8323.956894623057,8568.035423755646,9007.2147950591,0.9241432655951711
holdout_rmse_v2,ridge_contextual_a1,2025-12-04,0,66,False,2163.32604936704,9164.557337760925,11898.293271518727,0.1818181818181817
holdout_rmse_v2,ridge_contextual_a1,2025-12-05,54,69,False,4102.203839750415,5220.301866531372,4598.152699291483,0.8921417160379455
holdout_rmse_v2,ridge_contextual_a1,2025-12-06,53,70,False,472.4481396489006,7557.5485825538635,1382.2635419667454,0.34179309900388505
holdout_rmse_v2,ridge_contextual_a1,2025-12-07,0,72,False,6662.449317386912,18115.640699863434,15016.027872077113,0.4436891949152542
holdout_rmse_v2,ridge_contextual_a1,2025-12-08,52,70,False,6304.841977341028,11011.670708656311,7915.851798133639,0.7964830744844861
holdout_rmse_v2,ridge_contextual_a1,2025-12-09,52,70,False,10021.28978750909,11604.961633682251,10593.934918223893,0.945945945945946
holdout_rmse_v2,ridge_contextual_a1,2025-12-10,53,88,False,6262.844819726771,17252.19202041626,7441.205337455161,0.8416438648995297
holdout_rmse_v2,ridge_contextual_a1,2025-12-11,52,67,False,5238.319053641236,4686.423659324646,25769.030882166222,0.20327962962962956
holdout_rmse_v2,ridge_contextual_a1,2025-12-12,15,23,False,7159.70889800495,356.75978660583496,9467.73282781811,0.7562221102150538
holdout_rmse_v2,ridge_contextual_a1,2025-12-13,53,68,False,3713.209183817685,9192.210972309113,4825.562806145682,0.7694872770257307
holdout_rmse_v2,ridge_contextual_a1,2025-12-14,38,68,False,2664.708674926226,12500.362277030945,3981.935636852956,0.6691993336768813
holdout_rmse_v2,ridge_contextual_a1,2025-12-15,36,73,False,10689.375773343027,16979.83020544052,11961.920508264817,0.8936170212765956
holdout_rmse_v2,ridge_contextual_a1,2025-12-16,52,69,False,9162.322091436881,12568.54522228241,9575.899130286462,0.956810631229236
holdout_rmse_v2,ridge_contextual_a1,2025-12-17,53,68,False,6971.299105914267,7302.245855331421,7365.352127168311,0.9464990927181179
holdout_rmse_v2,ridge_contextual_a1,2025-12-18,37,67,False,705.9028339939775,4803.896188735962,4304.280762294158,0.16400018330071367
holdout_rmse_v2,ridge_contextual_a1,2025-12-19,11,73,False,8685.11781584121,17212.403118610382,8844.185907706433,0.9820143884892086
holdout_rmse_v2,ridge_contextual_a1,2025-12-20,53,70,False,9223.69374264032,16073.468744754791,9255.507361013364,0.9965627364192857
holdout_rmse_v2,ridge_contextual_a1,2025-12-21,49,67,False,5923.6957410609275,8037.952244281769,7005.358765744449,0.8455949137148047
holdout_rmse_v2,ridge_contextual_a1,2025-12-22,0,23,False,1125.3749363280842,2688.9184713363647,4748.357517077977,0.2370029915145506
holdout_rmse_v2,ridge_contextual_a1,2025-12-23,0,68,False,9658.535004010446,18647.28742837906,10434.86682635867,0.9256021341463415
holdout_rmse_v2,ridge_contextual_a1,2025-12-24,53,87,False,9672.797049127083,15410.806000232697,9825.502417317695,0.9844582636383595
holdout_rmse_v2,ridge_contextual_a1,2025-12-25,51,71,False,11031.703032484338,19888.643503189087,11095.330269230428,0.9942654039850854
holdout_rmse_v2,ridge_contextual_a1,2025-12-26,52,71,False,1960.498325429696,14632.9665184021,7346.620268670262,0.2668571742832907
holdout_rmse_v2,ridge_contextual_a1,2025-12-27,54,66,False,1412.5787389144195,6001.336693763733,7411.580496026182,0.1905907572172754
holdout_rmse_v2,ridge_contextual_a1,2025-12-28,49,73,False,11698.306503702092,18281.301617622375,11889.188213940359,0.9839449332617635
holdout_rmse_v2,ridge_contextual_a1,2025-12-29,52,88,False,11102.952812192609,19982.733130455017,12388.222994463616,0.8962506420133538
holdout_rmse_v2,ridge_contextual_a1,2025-12-30,52,71,False,3435.870784288831,14683.536052703857,31559.10942606037,0.1088709677419355
holdout_rmse_v2,ridge_contextual_a1,2025-12-31,52,67,False,2926.8528903201095,12110.27479171753,22576.10161322132,0.12964385705130096
holdout_rmse_v2,ridge_temporal_a1,2025-11-03,7,84,False,1877.0034840096396,22201.884329319,13361.719716678786,0.1404761904761905
holdout_rmse_v2,ridge_temporal_a1,2025-11-04,37,68,False,3467.6844026618764,10418.098628520966,7323.682649823298,0.4734891677407053
holdout_rmse_v2,ridge_temporal_a1,2025-11-05,0,26,False,4008.5159150036366,9266.456484794617,5662.824070401962,0.707865168539326
holdout_rmse_v2,ridge_temporal_a1,2025-11-06,18,41,False,-4.463450657738122,6425.667643547058,922.5949328182957,-0.004837931034482708
holdout_rmse_v2,ridge_temporal_a1,2025-11-07,58,69,False,3124.8163120082227,5496.423959732056,6793.7950222018635,0.4599515148450081
holdout_rmse_v2,ridge_temporal_a1,2025-11-08,52,71,False,7020.724743418629,12265.468299388885,8037.637510627493,0.8734811359850099
holdout_rmse_v2,ridge_temporal_a1,2025-11-09,47,68,False,11721.84539993631,23248.754858970642,12573.171464875311,0.9322902684245352
holdout_rmse_v2,ridge_temporal_a1,2025-11-10,49,69,False,10683.77657650937,14519.323348999023,11155.171685390125,0.9577420122096247
holdout_rmse_v2,ridge_temporal_a1,2025-11-11,55,67,False,7348.602257094903,5940.983474254608,7485.846206756217,0.9816662076843835
holdout_rmse_v2,ridge_temporal_a1,2025-11-12,47,70,False,10374.70091129157,19708.658933639526,10483.503486127383,0.9896215444598468
holdout_rmse_v2,ridge_temporal_a1,2025-11-13,51,67,False,9442.316928099885,6717.674255371094,9537.757783219018,0.9899933656013937
holdout_rmse_v2,ridge_temporal_a1,2025-11-14,49,67,False,3456.015167442642,11506.38234615326,3791.572488594169,0.9114991676511651
holdout_rmse_v2,ridge_temporal_a1,2025-11-15,0,76,False,7156.67387881216,12766.236007213593,8345.596517840402,0.8575389264881571
holdout_rmse_v2,ridge_temporal_a1,2025-11-16,55,68,False,7469.837593990902,6717.189729213715,9645.889090707162,0.7744063324538258
holdout_rmse_v2,ridge_temporal_a1,2025-11-17,42,67,False,4805.440692524731,7928.797006607056,7342.5831204987235,0.6544618717504332
holdout_rmse_v2,ridge_temporal_a1,2025-11-18,46,67,False,10087.06444349536,17100.71349143982,10104.393321423157,0.9982850155000343
holdout_rmse_v2,ridge_temporal_a1,2025-11-19,53,88,False,8716.931434214255,17461.642682552338,10200.934927737997,0.8545227957989914
holdout_rmse_v2,ridge_temporal_a1,2025-11-20,42,66,False,7921.590974888137,8494.785070419312,8685.117815841211,0.912087912087912
holdout_rmse_v2,ridge_temporal_a1,2025-11-21,48,66,False,6731.981161703038,9349.478900432587,7103.440151188545,0.9477071698248412
holdout_rmse_v2,ridge_temporal_a1,2025-11-22,53,67,False,4593.619258673325,8914.696455001831,6264.524578776868,0.7332749997079934
holdout_rmse_v2,ridge_temporal_a1,2025-11-23,46,67,False,5167.549659570401,10908.469319343567,6269.694291762487,0.8242107859006534
holdout_rmse_v2,ridge_temporal_a1,2025-11-24,18,68,False,9805.183059262832,14147.508025169373,10017.17946801529,0.9788367165199185
holdout_rmse_v2,ridge_temporal_a1,2025-11-25,54,68,False,67.96979565401018,8352.045893669128,1565.2300239538,0.04342479674796758
holdout_rmse_v2,ridge_temporal_a1,2025-11-26,48,87,False,5458.144793875304,7353.3477783203125,7918.575043866373,0.6892837112282105
holdout_rmse_v2,ridge_temporal_a1,2025-11-27,49,67,False,3006.740067416667,9737.242758274078,3235.7981197025892,0.9292112660270118
holdout_rmse_v2,ridge_temporal_a1,2025-11-28,54,67,False,1423.2108501746914,5271.350145339966,6405.093051558167,0.2221998710586206
holdout_rmse_v2,ridge_temporal_a1,2025-11-29,0,24,False,3167.3447570493086,8241.344690322876,5801.283300285127,0.5459731223423682
holdout_rmse_v2,ridge_temporal_a1,2025-11-30,36,76,False,8939.626762825566,19405.845999717712,10816.630246835208,0.8264705882352938
holdout_rmse_v2,ridge_temporal_a1,2025-12-01,55,88,False,6052.617248155855,7739.866733551025,7602.92350373086,0.7960907728699035
holdout_rmse_v2,ridge_temporal_a1,2025-12-02,55,74,False,7113.5250682128,7505.200564861298,7113.5250682128,1.0
holdout_rmse_v2,ridge_temporal_a1,2025-12-03,52,67,False,7845.23829079283,11756.188750267029,9007.2147950591,0.8709949156643104
holdout_rmse_v2,ridge_temporal_a1,2025-12-04,48,65,False,11834.666034772637,11960.736989974976,11898.293271518727,0.9946524064171123
holdout_rmse_v2,ridge_temporal_a1,2025-12-05,49,68,False,4317.861995977611,8049.158930778503,4598.152699291483,0.9390427587676543
holdout_rmse_v2,ridge_temporal_a1,2025-12-06,49,67,False,637.8789551887331,11997.900485992432,1382.2635419667454,0.46147419491447406
holdout_rmse_v2,ridge_temporal_a1,2025-12-07,0,71,False,6376.12675202951,21664.932250976562,15016.027872077113,0.4246213983050847
holdout_rmse_v2,ridge_temporal_a1,2025-12-08,53,74,False,5726.702634733197,11095.928251743317,7915.851798133639,0.7234474293825727
holdout_rmse_v2,ridge_temporal_a1,2025-12-09,48,68,False,10466.680444731715,15653.464078903198,10593.934918223893,0.9879879879879881
holdout_rmse_v2,ridge_temporal_a1,2025-12-10,53,88,False,6262.844819726771,19975.08728504181,7441.205337455161,0.8416438648995297
holdout_rmse_v2,ridge_temporal_a1,2025-12-11,48,66,False,6116.374920737272,7799.980044364929,25769.030882166222,0.2373537037037037
holdout_rmse_v2,ridge_temporal_a1,2025-12-12,0,8,False,-1604.7679888678203,3475.6266474723816,9467.73282781811,-0.16949865591397847
holdout_rmse_v2,ridge_temporal_a1,2025-12-13,54,67,False,4233.829504407049,10931.44142627716,4825.562806145682,0.8773752771417626
holdout_rmse_v2,ridge_temporal_a1,2025-12-14,48,67,False,3106.9179703115483,15071.789860725403,3981.935636852956,0.7802531868061633
holdout_rmse_v2,ridge_temporal_a1,2025-12-15,37,70,False,11071.139193819563,22067.607581615448,11961.920508264817,0.9255319148936169
holdout_rmse_v2,ridge_temporal_a1,2025-12-16,52,68,False,9257.762946556015,14820.070028305054,9575.899130286462,0.9667774086378739
holdout_rmse_v2,ridge_temporal_a1,2025-12-17,53,88,False,2334.2733463327595,7949.1612911224365,7365.352127168311,0.316926238695691
holdout_rmse_v2,ridge_temporal_a1,2025-12-18,49,63,False,1764.1128592128896,6280.851423740387,4304.280762294158,0.4098507873061299
holdout_rmse_v2,ridge_temporal_a1,2025-12-19,0,73,False,7920.216626574421,16792.15145111084,8844.185907706433,0.8955280575539569
holdout_rmse_v2,ridge_temporal_a1,2025-12-20,54,69,False,9255.507361013364,18038.659811019897,9255.507361013364,1.0
holdout_rmse_v2,ridge_temporal_a1,2025-12-21,40,66,False,5891.882122687883,11383.424580097198,7005.358765744449,0.841053587647593
holdout_rmse_v2,ridge_temporal_a1,2025-12-22,0,21,False,441.9038846489407,3199.2874145507812,4748.357517077977,0.09306457718476041
holdout_rmse_v2,ridge_temporal_a1,2025-12-23,0,67,False,9913.043950994803,15241.651952266693,10434.86682635867,0.9499923780487805
holdout_rmse_v2,ridge_temporal_a1,2025-12-24,53,87,False,9672.797049127083,18217.62466430664,9825.502417317695,0.9844582636383595
holdout_rmse_v2,ridge_temporal_a1,2025-12-25,52,69,False,11004.569197373969,21372.20388650894,11095.330269230428,0.9918198855145252
holdout_rmse_v2,ridge_temporal_a1,2025-12-26,53,69,False,2531.1010218449514,14936.840832233429,7346.620268670262,0.344525908415174
holdout_rmse_v2,ridge_temporal_a1,2025-12-27,55,66,False,1412.5787389144195,4381.419956684113,7411.580496026182,0.1905907572172754
holdout_rmse_v2,ridge_temporal_a1,2025-12-28,0,71,False,10203.066440168988,23945.005416870117,11889.188213940359,0.8581802438122434
holdout_rmse_v2,ridge_temporal_a1,2025-12-29,49,88,False,11056.1072591383,20527.924358844757,12388.222994463616,0.8924691833590138
holdout_rmse_v2,ridge_temporal_a1,2025-12-30,50,69,False,7603.454791157691,17465.62087535858,31559.10942606037,0.24092741935483875
holdout_rmse_v2,ridge_temporal_a1,2025-12-31,50,67,False,3499.4980210349167,13164.062857627869,22576.10161322132,0.15500895951785998
holdout_rmse_v2,climatology_weekday_slot,2025-11-03,50,82,False,5376.501505044559,6498.845130205154,13361.719716678786,0.40238095238095234
holdout_rmse_v2,climatology_weekday_slot,2025-11-04,49,73,False,6082.951533274553,8888.139843940735,7323.682649823298,0.8305864445698394
holdout_rmse_v2,climatology_weekday_slot,2025-11-05,54,73,False,466.24766542799455,9193.339735269547,5662.824070401962,0.08233483146067419
holdout_rmse_v2,climatology_weekday_slot,2025-11-06,54,72,False,-1468.6438785732373,8215.742111206055,922.5949328182957,-1.5918620689655203
holdout_rmse_v2,climatology_weekday_slot,2025-11-07,53,74,False,3897.9985861375153,8053.20405960083,6793.7950222018635,0.5737586390815449
holdout_rmse_v2,climatology_weekday_slot,2025-11-08,50,83,False,7646.285465573319,7846.079885959625,8037.637510627493,0.9513100653597875
holdout_rmse_v2,climatology_weekday_slot,2025-11-09,51,73,False,12222.279979667977,9316.362470388412,12573.171464875311,0.9720920464508424
holdout_rmse_v2,climatology_weekday_slot,2025-11-10,50,82,False,10275.827366749982,6498.845130205154,11155.171685390125,0.9211716015279428
holdout_rmse_v2,climatology_weekday_slot,2025-11-11,49,73,False,7045.679345670445,8888.139843940735,7485.846206756217,0.9412001196753806
holdout_rmse_v2,climatology_weekday_slot,2025-11-12,54,73,False,9833.000887168224,9193.339735269547,10483.503486127383,0.9379498848052126
holdout_rmse_v2,climatology_weekday_slot,2025-11-13,54,72,False,9292.831098088622,8215.742111206055,9537.757783219018,0.9743203076973367
holdout_rmse_v2,climatology_weekday_slot,2025-11-14,53,74,False,3365.2604583098578,8053.20405960083,3791.572488594169,0.8875632652239287
holdout_rmse_v2,climatology_weekday_slot,2025-11-15,50,83,False,7983.118512821605,7846.079885959625,8345.596517840402,0.9565665552793108
holdout_rmse_v2,climatology_weekday_slot,2025-11-16,51,73,False,8914.175868127131,9316.362470388412,9645.889090707162,0.9241424802110816
holdout_rmse_v2,climatology_weekday_slot,2025-11-17,50,82,False,7080.874751676544,6498.845130205154,7342.5831204987235,0.9643574523396878
holdout_rmse_v2,climatology_weekday_slot,2025-11-18,49,73,False,8133.9596029755585,8888.139843940735,10104.393321423157,0.804992377496834
holdout_rmse_v2,climatology_weekday_slot,2025-11-19,54,73,False,8301.136986164072,9193.339735269547,10200.934927737997,0.813762370309013
holdout_rmse_v2,climatology_weekday_slot,2025-11-20,54,72,False,8462.422487229898,8215.742111206055,8685.117815841211,0.9743589743589743
holdout_rmse_v2,climatology_weekday_slot,2025-11-21,53,74,False,4895.54004111903,8053.20405960083,7103.440151188545,0.6891787552119955
holdout_rmse_v2,climatology_weekday_slot,2025-11-22,50,83,False,3492.9126020316994,7846.079885959625,6264.524578776868,0.557570260617236
holdout_rmse_v2,climatology_weekday_slot,2025-11-23,51,73,False,5747.464202083447,9316.362470388412,6269.694291762487,0.9167056533577437
holdout_rmse_v2,climatology_weekday_slot,2025-11-24,50,82,False,4031.0558636209375,6498.845130205154,10017.17946801529,0.4024142600711149
holdout_rmse_v2,climatology_weekday_slot,2025-11-25,49,73,False,956.4223532343553,8888.139843940735,1565.2300239538,0.6110426829268294
holdout_rmse_v2,climatology_weekday_slot,2025-11-26,54,73,False,6852.653397553833,9193.339735269547,7918.575043866373,0.8653897146383441
holdout_rmse_v2,climatology_weekday_slot,2025-11-27,54,72,False,2444.567979870268,8215.742111206055,3235.7981197025892,0.7554760493200839
holdout_rmse_v2,climatology_weekday_slot,2025-11-28,53,74,False,4192.630868613957,8053.20405960083,6405.093051558167,0.6545776673133603
holdout_rmse_v2,climatology_weekday_slot,2025-11-29,50,83,False,2499.312854366604,7846.079885959625,5801.283300285127,0.4308206865615002
holdout_rmse_v2,climatology_weekday_slot,2025-11-30,51,73,False,8844.185907706433,9316.362470388412,10816.630246835208,0.8176470588235293
holdout_rmse_v2,climatology_weekday_slot,2025-12-01,50,82,False,-954.408551191344,6498.845130205154,7602.92350373086,-0.12553178402005524
holdout_rmse_v2,climatology_weekday_slot,2025-12-02,49,73,False,7049.89783146671,8888.139843940735,7113.5250682128,0.9910554561717352
holdout_rmse_v2,climatology_weekday_slot,2025-12-03,54,73,False,8650.12283563086,9193.339735269547,9007.2147950591,0.9603548968739901
holdout_rmse_v2,climatology_weekday_slot,2025-12-04,54,72,False,6589.621582207336,8215.742111206055,11898.293271518727,0.5538291443850266
holdout_rmse_v2,climatology_weekday_slot,2025-12-05,53,74,False,3714.045881980896,8053.20405960083,4598.152699291483,0.8077256509017595
holdout_rmse_v2,climatology_weekday_slot,2025-12-06,50,83,False,563.4891713470428,7846.079885959625,1382.2635419667454,0.4076568282668337
holdout_rmse_v2,climatology_weekday_slot,2025-12-07,51,73,False,10816.630246835208,9316.362470388412,15016.027872077113,0.7203389830508474
holdout_rmse_v2,climatology_weekday_slot,2025-12-08,50,82,False,5962.390645088062,6498.845130205154,7915.851798133639,0.7532216111592496
holdout_rmse_v2,climatology_weekday_slot,2025-12-09,49,73,False,9862.221695643866,8888.139843940735,10593.934918223893,0.930930930930931
holdout_rmse_v2,climatology_weekday_slot,2025-12-10,54,73,False,6744.48709508548,9193.339735269547,7441.205337455161,0.9063702436938862
holdout_rmse_v2,climatology_weekday_slot,2025-12-11,54,72,False,2763.3308918826638,8215.742111206055,25769.030882166222,0.10723456790123455
holdout_rmse_v2,climatology_weekday_slot,2025-12-12,53,74,False,-12767.638569904222,8053.20405960083,9467.73282781811,-1.3485423387096773
holdout_rmse_v2,climatology_weekday_slot,2025-12-13,50,83,False,2370.1145687918315,7846.079885959625,4825.562806145682,0.49115816413648783
holdout_rmse_v2,climatology_weekday_slot,2025-12-14,51,73,False,203.59125077829998,9316.362470388412,3981.935636852956,0.051128714611571244
holdout_rmse_v2,climatology_weekday_slot,2025-12-15,50,82,False,11643.78432453437,6498.845130205154,11961.920508264817,0.973404255319149
holdout_rmse_v2,climatology_weekday_slot,2025-12-16,49,73,False,8844.185907706433,8888.139843940735,9575.899130286462,0.9235880398671096
holdout_rmse_v2,climatology_weekday_slot,2025-12-17,54,73,False,5569.085243865785,9193.339735269547,7365.352127168311,0.7561193474135879
holdout_rmse_v2,climatology_weekday_slot,2025-12-18,54,72,False,-181.40125196310086,8215.742111206055,4304.280762294158,-0.042144381833125355
holdout_rmse_v2,climatology_weekday_slot,2025-12-19,53,74,False,8557.86334234903,8053.20405960083,8844.185907706433,0.9676258992805755
holdout_rmse_v2,climatology_weekday_slot,2025-12-20,50,83,False,8526.049723975988,7846.079885959625,9255.507361013364,0.9211866396314432
holdout_rmse_v2,climatology_weekday_slot,2025-12-21,51,73,False,7005.358765744449,9316.362470388412,7005.358765744449,1.0
holdout_rmse_v2,climatology_weekday_slot,2025-12-22,50,82,False,1630.037545941529,6498.845130205154,4748.357517077977,0.3432845020786502
holdout_rmse_v2,climatology_weekday_slot,2025-12-23,49,73,False,9094.711789670488,8888.139843940735,10434.86682635867,0.8715695121951221
holdout_rmse_v2,climatology_weekday_slot,2025-12-24,54,73,False,8277.00317526628,9193.339735269547,9825.502417317695,0.8423999937833055
holdout_rmse_v2,climatology_weekday_slot,2025-12-25,54,72,False,10650.152763250899,8215.742111206055,11095.330269230428,0.959877038792248
holdout_rmse_v2,climatology_weekday_slot,2025-12-26,53,74,False,-985.1277810923528,8053.20405960083,7346.620268670262,-0.13409265009836435
holdout_rmse_v2,climatology_weekday_slot,2025-12-27,50,83,False,5250.077366991915,7846.079885959625,7411.580496026182,0.7083613771457807
holdout_rmse_v2,climatology_weekday_slot,2025-12-28,51,73,False,11698.306503702092,9316.362470388412,11889.188213940359,0.9839449332617635
holdout_rmse_v2,climatology_weekday_slot,2025-12-29,50,82,False,10787.975720766606,6498.845130205154,12388.222994463616,0.8708251155624037
holdout_rmse_v2,climatology_weekday_slot,2025-12-30,49,73,False,4008.5159150036357,8888.139843940735,31559.10942606037,0.12701612903225806
holdout_rmse_v2,climatology_weekday_slot,2025-12-31,54,73,False,4199.397625241901,9193.339735269547,22576.10161322132,0.186010751421432
holdout_rmse_v2,blend_lgb_transformer,2025-11-03,46,82,False,5376.501505044559,18471.143098103308,13361.719716678786,0.40238095238095234
holdout_rmse_v2,blend_lgb_transformer,2025-11-04,49,70,False,6623.783045616314,10761.987006096713,7323.682649823298,0.9044333789881146
holdout_rmse_v2,blend_lgb_transformer,2025-11-05,0,36,False,3009.841895208039,6968.784082891258,5662.824070401962,0.5315089887640448
holdout_rmse_v2,blend_lgb_transformer,2025-11-06,27,38,False,-126.28733949363813,2105.1450646009985,922.5949328182957,-0.13688275862068963
holdout_rmse_v2,blend_lgb_transformer,2025-11-07,51,71,False,3887.846860514677,3803.5280508458745,6793.7950222018635,0.572264374743327
holdout_rmse_v2,blend_lgb_transformer,2025-11-08,48,73,False,7172.7556628997345,6121.355260154328,8037.637510627493,0.8923960123127974
holdout_rmse_v2,blend_lgb_transformer,2025-11-09,47,71,False,12531.327012629246,15283.866550276407,12573.171464875311,0.9966719254276487
holdout_rmse_v2,blend_lgb_transformer,2025-11-10,48,71,False,10524.530328381261,15170.950499954213,11155.171685390125,0.9434664588950422
holdout_rmse_v2,blend_lgb_transformer,2025-11-11,52,69,False,7461.979630252758,5683.792607958029,7485.846206756217,0.9968117730655597
holdout_rmse_v2,blend_lgb_transformer,2025-11-12,48,74,False,9731.957653853597,15511.92111372527,10483.503486127383,0.9283115770154231
holdout_rmse_v2,blend_lgb_transformer,2025-11-13,51,69,False,9330.03394341406,5856.6307250699265,9537.757783219018,0.9782208937859135
holdout_rmse_v2,blend_lgb_transformer,2025-11-14,49,69,False,3738.0619824907076,5925.582873127165,3791.572488594169,0.985886988508216
holdout_rmse_v2,blend_lgb_transformer,2025-11-15,48,73,False,8175.368208649914,8200.057397996996,8345.596517840402,0.9796026193182727
holdout_rmse_v2,blend_lgb_transformer,2025-11-16,48,88,False,7319.7663934015745,5857.298536784501,9645.889090707162,0.758848284960422
holdout_rmse_v2,blend_lgb_transformer,2025-11-17,52,71,False,7088.074173514365,5337.686906108773,7342.5831204987235,0.9653379549393413
holdout_rmse_v2,blend_lgb_transformer,2025-11-18,42,69,False,9041.44306706666,13348.337201637383,10104.393321423157,0.8948031593244844
holdout_rmse_v2,blend_lgb_transformer,2025-11-19,48,88,False,8716.931434214255,12888.539898882978,10200.934927737997,0.8545227957989914
holdout_rmse_v2,blend_lgb_transformer,2025-11-20,53,69,False,8526.049723975988,7167.249966886063,8685.117815841211,0.9816849816849818
holdout_rmse_v2,blend_lgb_transformer,2025-11-21,51,68,False,6683.354046019838,6743.341567306081,7103.440151188545,0.9408615971659283
holdout_rmse_v2,blend_lgb_transformer,2025-11-22,48,88,False,2126.702211895992,4056.7807476152398,6264.524578776868,0.3394834173212271
holdout_rmse_v2,blend_lgb_transformer,2025-11-23,48,73,False,5747.464202083447,6897.686470380216,6269.694291762487,0.9167056533577437
holdout_rmse_v2,blend_lgb_transformer,2025-11-24,50,72,False,7519.555916784296,9446.664656337527,10017.17946801529,0.7506659874462795
holdout_rmse_v2,blend_lgb_transformer,2025-11-25,51,72,False,755.1884915774982,4667.728166365426,1565.2300239538,0.4824776422764228
